0,1640951656.832,F003,FF45FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
1,1640951656.844,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
2,1640951656.886,F003,FF47FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
3,1640951656.897,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
4,1640951656.929,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
5,1640951656.940,F003,FF49FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
6,1640951656.951,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
7,1640951656.993,F003,FF4BFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
8,1640951657.004,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
9,1640951657.036,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
10,1640951657.165,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
11,1640951657.208,F003,FF55FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
12,1640951657.219,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
13,1640951657.251,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
14,1640951657.262,F003,FF57FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
15,1640951657.273,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
16,1640951657.316,F003,FF5AFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
17,1640951657.327,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
18,1640951657.359,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
19,1640951657.370,F003,FF5CFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
20,1640951657.380,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
21,1640951657.423,F003,FF5FFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
22,1640951657.434,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
23,1640951657.466,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
24,1640951657.477,F003,FF61FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
25,1640951657.488,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
26,1640951657.531,F003,FF64FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
27,1640951657.541,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
