0,1640951712.734,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
1,1640951712.765,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
2,1640951712.776,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
3,1640951712.787,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
4,1640951712.829,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
5,1640951712.840,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
6,1640951712.872,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
7,1640951712.883,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
8,1640951712.894,FE6C,FFFFFFFFFFFF0001,Tachograph : TCO1
9,1640951712.937,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
10,1640951712.980,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
11,1640951712.991,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
12,1640951713.002,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
13,1640951713.045,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
14,1640951713.056,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
15,1640951713.088,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
16,1640951713.099,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
17,1640951713.109,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
18,1640951713.152,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
19,1640951713.163,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
20,1640951713.195,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
21,1640951713.206,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
22,1640951713.217,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
23,1640951713.260,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
24,1640951713.271,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
25,1640951713.303,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
26,1640951713.314,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
27,1640951713.324,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
28,1640951713.367,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
29,1640951713.378,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
30,1640951713.410,F004,FFFFFF0001FFFFFF,Electronic Engine Controller #1: EEC1
31,1640951713.421,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
32,1640951713.432,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
33,1640951713.475,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
34,1640951713.485,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
35,1640951713.517,F004,FFFFFF4001FFFFFF,Electronic Engine Controller #1: EEC1
36,1640951713.528,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
