0,1640951546.029,F003,FF46FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
1,1640951546.082,F003,FF4DFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
2,1640951546.136,F003,FF4CFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
3,1640951546.405,F003,FF4FFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
4,1640951546.416,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
5,1640951546.459,F003,FF5CFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
6,1640951546.470,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
7,1640951546.513,F003,FF70FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
8,1640951546.566,F003,FF77FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
9,1640951546.727,F003,FF76FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
10,1640951546.781,F003,FF77FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
11,1640951546.889,F003,FF82FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
12,1640951546.943,F003,FF90FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
13,1640951546.997,F003,FFA1FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
14,1640951547.050,F003,FFABFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
15,1640951547.104,F003,FFACFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
16,1640951547.319,F003,FFADFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
17,1640951547.372,F003,FFBFFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
18,1640951547.383,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
19,1640951547.426,F003,FFCAFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
20,1640951547.437,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
21,1640951547.480,F003,FFD9FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
22,1640951547.534,F003,FFE7FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
23,1640951547.587,F003,FFF2FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
24,1640951547.641,F003,FFF8FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
25,1640951547.695,F003,FFFAFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
26,1640951548.018,F003,FFEFFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
27,1640951548.071,F003,FFD9FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
28,1640951548.125,F003,FFC9FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
29,1640951548.179,F003,FFBCFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
30,1640951548.233,F003,FFB1FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
31,1640951548.502,F003,FFB0FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
32,1640951548.555,F003,FFA6FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
33,1640951548.609,F003,FF95FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
34,1640951548.663,F003,FF7CFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
35,1640951548.717,F003,FF6EFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
36,1640951548.770,F003,FF6DFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
37,1640951549.093,F003,FF5CFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
38,1640951549.147,F003,FF42FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
39,1640951549.201,F003,FF29FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
40,1640951549.254,F003,FF14FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
41,1640951549.308,F003,FF0DFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
42,1640951549.362,F003,FF0EFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
43,1640951549.630,F003,FF0DFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
44,1640951549.684,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
45,1640951550.060,F003,FF14FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
46,1640951550.114,F003,FF34FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
47,1640951550.169,F003,FF46FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
48,1640951550.179,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
49,1640951550.222,F003,FF47FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
50,1640951550.276,F003,FF46FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
51,1640951550.341,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
52,1640951550.437,F003,FF47FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
53,1640951550.491,F003,FF56FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
54,1640951550.502,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
55,1640951550.544,F003,FF76FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
56,1640951550.555,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
57,1640951550.598,F003,FF81FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
58,1640951550.652,F003,FF82FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
59,1640951550.868,F003,FF8FFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
60,1640951550.922,F003,FFACFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
61,1640951550.975,F003,FFCBFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
62,1640951551.029,F003,FFCCFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
63,1640951551.094,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
64,1640951551.147,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
65,1640951551.245,F003,FFD1FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
66,1640951551.299,F003,FFE9FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
67,1640951551.311,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
68,1640951551.353,F003,FFFAFFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
69,1640951551.364,FE6C,FFFFFFFFFFFF806B,Tachograph : TCO1
70,1640951551.675,F003,FFD4FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
71,1640951551.729,F003,FFB9FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
72,1640951551.783,F003,FFB0FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
73,1640951551.794,FE6C,FFFFFFFFFFFFC06B,Tachograph : TCO1
74,1640951551.837,F003,FFB1FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
