0,1640951681.384,FEE9,FFFFFFFFB8040000,Fuel Consumption: LFC
1,1640951681.416,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
2,1640951681.427,FE6C,FFFFFFFFFFFF400A,Tachograph : TCO1
3,1640951681.459,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
4,1640951681.470,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
5,1640951681.481,FE6C,FFFFFFFFFFFFC006,Tachograph : TCO1
6,1640951681.524,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
7,1640951681.534,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
8,1640951681.567,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
9,1640951681.577,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
10,1640951681.674,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
11,1640951681.685,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
12,1640951681.696,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
13,1640951681.738,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
14,1640951681.749,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
15,1640951681.781,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
16,1640951681.792,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
17,1640951681.803,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
18,1640951681.846,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
19,1640951681.857,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
20,1640951681.889,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
21,1640951681.900,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
22,1640951681.911,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
23,1640951681.954,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
24,1640951681.965,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
25,1640951681.997,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
26,1640951682.008,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
27,1640951682.019,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
28,1640951682.061,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
29,1640951682.072,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
30,1640951682.104,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
31,1640951682.115,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
32,1640951682.126,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
33,1640951682.169,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
34,1640951682.180,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
35,1640951682.212,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
36,1640951682.222,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
37,1640951682.233,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
38,1640951682.276,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
39,1640951682.287,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
40,1640951682.319,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
41,1640951682.330,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
42,1640951682.341,FE6C,FFFFFFFFFFFF4001,Tachograph : TCO1
43,1640951682.384,F003,FF01FFFFFFFFFFFF,Electronic Engine Controller #2: EEC2
