0,1640951625.969,FE6C,FFFFFFFFFFFF40D6,Tachograph : TCO1
1,1640951626.022,FE6C,FFFFFFFFFFFF80D6,Tachograph : TCO1
2,1640951626.054,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
3,1640951626.076,FE6C,FFFFFFFFFFFF00DA,Tachograph : TCO1
4,1640951626.129,FE6C,FFFFFFFFFFFF40EF,Tachograph : TCO1
5,1640951626.161,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
6,1640951626.183,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
7,1640951626.237,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
8,1640951626.269,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
9,1640951626.290,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
10,1640951626.344,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
11,1640951626.376,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
12,1640951626.398,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
13,1640951626.451,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
14,1640951626.484,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
15,1640951626.506,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
16,1640951626.511,FEE9,FFFFFFFFB6040000,Fuel Consumption: LFC
17,1640951626.560,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
18,1640951626.592,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
19,1640951626.614,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
20,1640951626.668,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
21,1640951626.700,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
22,1640951626.721,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
23,1640951626.775,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
24,1640951626.807,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
25,1640951626.829,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
26,1640951626.883,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
27,1640951626.915,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
28,1640951626.937,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
29,1640951626.990,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
30,1640951627.023,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
31,1640951627.044,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
32,1640951627.098,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
33,1640951627.130,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
34,1640951627.152,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
35,1640951627.205,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
36,1640951627.237,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
37,1640951627.260,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
38,1640951627.313,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
39,1640951627.346,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
40,1640951627.367,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
41,1640951627.421,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
42,1640951627.453,F004,FFFFFFFFFAFFFFFF,Electronic Engine Controller #1: EEC1
43,1640951627.475,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
44,1640951627.528,FE6C,FFFFFFFFFFFFFFFA,Tachograph : TCO1
